0,0,0,-0.0008
0.0007,0.0629,5.6095,-0.0054
0.002,0.1455,9.185,-0.0162
0.0043,0.2335,8.8269,-0.0356
0.0076,0.33,9.8129,-0.065
0.0119,0.4249,9.4022,-0.1044
0.0171,0.5227,9.8157,-0.154
0.0233,0.6182,9.4551,-0.2136
0.0305,0.7163,9.8132,-0.2833
0.0386,0.8124,9.6789,-0.3623
0.0476,0.9075,9.4865,-0.4515
0.0577,1.0052,9.8188,-0.5508
0.0687,1.1006,9.5121,-0.6602
0.0806,1.1986,9.8327,-0.7799
0.0936,1.2942,9.5361,-0.9097
0.1075,1.3923,9.8499,-1.0497
0.1224,1.488,9.5603,-1.2
0.1382,1.5863,9.87,-1.3605
0.155,1.682,9.5854,-1.5313
0.1728,1.7795,9.7299,-1.7132
0.1917,1.8774,9.7451,-1.9062
0.2114,1.9764,9.9188,-2.1096
0.2321,2.0729,9.6432,-2.3233
0.2539,2.1709,9.7878,-2.5482
0.2765,2.2701,9.9593,-2.7836
0.3002,2.3657,9.5337,-3.0302
0.3248,2.4666,10.1172,-3.288
0.3504,2.5636,9.7168,-3.5563
0.3771,2.6611,9.7113,-3.8367
0.4047,2.7625,10.1601,-4.1284
0.4332,2.8598,9.7607,-4.4307
0.4628,2.9576,9.7559,-4.745
0.4934,3.0582,10.0501,-5.0715
0.525,3.1575,9.9329,-5.4093
0.5575,3.2568,9.9448,-5.7584
0.5911,3.355,9.8081,-6.1196
0.6257,3.456,10.0973,-6.4929
0.6612,3.5555,9.9754,-6.8774
0.6977,3.6539,9.836,-7.274
0.7353,3.7539,9.9742,-7.6833
0.7739,3.8551,10.1249,-8.1046
0.8133,3.9548,9.9963,-8.5369
0.854,4.0522,9.7074,-8.9818
0.8955,4.1547,10.2567,-9.4392
0.9379,4.2544,9.9905,-9.9074
0.9815,4.3515,9.6962,-10.3879
1.026,4.4537,10.2353,-10.8805
1.0716,4.5506,9.6757,-11.3851
1.1181,4.6526,10.2049,-11.9016
1.1656,4.7504,9.7818,-12.4289
1.214,4.8492,9.8888,-12.9677
1.2635,4.9478,9.8614,-13.5178
1.314,5.0449,9.6908,-14.0796
1.3654,5.1454,10.0624,-14.6522
1.4178,5.2415,9.6241,-15.2345
1.4712,5.3373,9.5711,-15.8277
1.5256,5.4353,9.7863,-16.4315
1.5808,5.5325,9.7399,-17.044
1.6372,5.6242,9.1483,-17.6664
1.6944,5.7228,9.8656,-18.2983
1.7525,5.8155,9.2835,-18.9377
1.8115,5.9088,9.3346,-19.585
1.8716,6.0001,9.1245,-20.2404
1.9325,6.0931,9.294,-20.9035
1.9944,6.1839,9.0815,-21.5729
2.0571,6.2738,8.9878,-22.2482
2.1208,6.3627,8.8897,-22.9288
2.1853,6.4506,8.7876,-23.6142
2.2506,6.5374,8.6818,-24.3036
2.3169,6.6231,8.5725,-24.9967
2.3839,6.7077,8.4601,-25.6926
2.4519,6.7912,8.345,-26.3909
2.5206,6.8746,8.3443,-27.0901
2.5901,6.9545,7.9961,-27.7896
2.6604,7.0343,7.9875,-28.4896
2.7316,7.1131,7.8657,-29.1891
2.8035,7.1916,7.8528,-29.8871
2.8762,7.2667,7.5154,-30.5827
2.9496,7.3428,7.6043,-31.2754
3.0237,7.4165,7.379,-31.9639
3.0986,7.4881,7.1572,-32.6482
3.1742,7.5605,7.2384,-33.3276
3.2505,7.6307,7.0233,-34.0008
3.3276,7.6989,6.8139,-34.6679
3.4052,7.7687,6.9827,-35.3277
3.4835,7.8347,6.5975,-35.979
3.5625,7.9005,6.5823,-36.6219
3.6422,7.9653,6.4798,-37.2557
3.7225,8.0291,6.3807,-37.8799
3.8034,8.0927,6.367,-38.4935
3.885,8.1532,6.0336,-39.0965
3.9671,8.2165,6.3371,-39.6878
4.0499,8.2744,5.7933,-40.2671
4.1332,8.3359,6.1569,-40.8338
4.2172,8.3924,5.647,-41.3875
4.3017,8.4517,5.9214,-41.9282
4.3867,8.5088,5.7115,-42.4546
4.4724,8.5646,5.5787,-42.9668
4.5586,8.6209,5.6374,-43.4643
4.6454,8.6754,5.452,-43.9467
4.7327,8.7305,5.5055,-44.4138
4.8205,8.7838,5.3329,-44.8649
4.9089,8.8376,5.38,-45.2999
4.9978,8.8898,5.2188,-45.7183
5.0872,8.9424,5.258,-46.1197
5.1771,8.9935,5.1064,-46.5038
5.2676,9.0444,5.0938,-46.8704
5.3586,9.0951,5.074,-47.219
5.45,9.1445,4.9338,-47.549
5.5419,9.1936,4.9101,-47.8603
5.6343,9.242,4.8448,-48.1525
5.7272,9.2898,4.7765,-48.4252
5.8206,9.3366,4.6767,-48.6779
5.9144,9.3834,4.6821,-48.9101
6.0087,9.4283,4.4991,-49.1213
6.1034,9.473,4.4636,-49.3111
6.1986,9.5167,4.3709,-49.4789
6.2941,9.5432,2.6472,-49.624
6.3885,9.4476,-9.5561,-49.7449
6.4818,9.3266,-12.1013,-49.841
6.5738,9.2062,-12.0466,-49.9125
6.6647,9.0865,-11.9757,-49.9599
6.7543,8.9675,-11.8952,-49.9837
6.8429,8.8491,-11.8314,-49.9843
6.9302,8.7313,-11.782,-49.9619
7.0163,8.614,-11.7338,-49.9169
7.1013,8.4973,-11.6742,-49.8497
7.1851,8.3809,-11.6382,-49.7604
7.2678,8.2648,-11.604,-49.6491
7.3493,8.1491,-11.5744,-49.5162
7.4296,8.0335,-11.549,-49.3618
7.5087,7.9181,-11.5553,-49.186
7.5868,7.8035,-11.4627,-48.9891
7.6636,7.6883,-11.5154,-48.7709
7.7394,7.5738,-11.4491,-48.5316
