4.5852,3.0977,2.7296,153.5463
4.6164,3.1257,2.7965,153.7794
4.6479,3.1543,2.8608,153.9998
4.6798,3.1844,3.0057,154.2082
4.7119,3.2157,3.1346,154.405
4.7444,3.2471,3.137,154.5906
4.7772,3.2795,3.2488,154.7655
4.8103,3.3127,3.3147,154.9302
4.8438,3.3461,3.3425,155.0852
4.8776,3.3809,3.486,155.2306
4.9118,3.4149,3.3904,155.3667
4.9463,3.4508,3.5923,155.4937
4.9812,3.4856,3.4778,155.6119
5.0164,3.5219,3.625,155.7216
5.0519,3.5577,3.5846,155.8227
5.0879,3.5939,3.6251,155.9154
5.1242,3.6302,3.6222,155.9999
5.1609,3.6668,3.6653,156.0762
5.1978,3.7033,3.6542,156.1443
5.2353,3.7396,3.627,156.2042
5.273,3.7763,3.6692,156.2559
5.3111,3.8124,3.6145,156.2994
5.3496,3.8487,3.6242,156.3344
5.3884,3.8845,3.5839,156.3608
5.4276,3.9201,3.5587,156.3786
5.4672,3.9553,3.5147,156.3873
5.5069,3.9672,1.1914,156.3868
5.546,3.907,-6.0054,156.3769
5.5844,3.8419,-6.5206,156.3579
5.6221,3.7775,-6.4454,156.3301
5.6593,3.7132,-6.42,156.2936
5.6958,3.6491,-6.41,156.2487
5.7317,3.5854,-6.3718,156.1954
5.7669,3.5217,-6.3667,156.1338
5.8015,3.4581,-6.3612,156.064
5.8354,3.3946,-6.3612,155.986
5.8687,3.3312,-6.3223,155.8998
5.9014,3.2672,-6.4046,155.8051
5.9334,3.2034,-6.3929,155.7023
5.9648,3.1398,-6.359,155.591
5.9956,3.0755,-6.4184,155.4709
6.0256,3.0105,-6.5111,155.3421
6.0551,2.9461,-6.4411,155.2043
6.0839,2.8808,-6.5266,155.0572
6.1121,2.815,-6.5737,154.9004
6.1396,2.7484,-6.6661,154.7339
6.1664,2.6821,-6.6155,154.5571
6.1925,2.6139,-6.828,154.3698
6.218,2.5464,-6.7458,154.1715
6.2428,2.477,-6.9428,153.9615
6.2668,2.4071,-6.9963,153.7397
6.2902,2.3367,-7.04,153.5052
6.3128,2.2643,-7.2463,153.2575
6.3348,2.1921,-7.2001,152.9956
6.3559,2.1166,-7.5504,152.7187
6.3763,2.0408,-7.5966,152.4267
6.396,1.9647,-7.6106,152.1181
6.4148,1.8849,-7.9697,151.7915
6.4329,1.8039,-8.102,151.4462
6.4501,1.7208,-8.3126,151.081
6.4664,1.6354,-8.545,150.6947
6.4819,1.5483,-8.706,150.2852
6.4965,1.4567,-9.1659,149.8509
6.5101,1.3637,-9.2936,149.3901
6.5228,1.2663,-9.7274,148.9001
6.5344,1.1639,-10.2384,148.3792
6.545,1.0594,-10.4467,147.8249
