0,0,0,-0.0008
0.0006,0.0492,4.3906,-0.0054
0.0015,0.1058,6.2895,-0.0162
0.0032,0.1695,6.3917,-0.0356
0.0055,0.2314,6.2952,-0.065
0.0085,0.296,6.3933,-0.1044
0.012,0.3586,6.292,-0.154
0.0163,0.4236,6.4304,-0.2136
0.0212,0.4863,6.2727,-0.2833
0.0266,0.5496,6.3806,-0.3623
0.0328,0.6141,6.4321,-0.4515
0.0395,0.6762,6.2375,-0.5508
0.0469,0.7407,6.4281,-0.6602
0.0549,0.8027,6.2192,-0.7799
0.0636,0.867,6.4177,-0.9097
0.0729,0.9287,6.1982,-1.0497
0.0828,0.9928,6.403,-1.2
0.0933,1.0543,6.1749,-1.3605
0.1045,1.1181,6.3849,-1.5313
0.1163,1.1807,6.2473,-1.7132
0.1288,1.2433,6.2377,-1.9062
0.1418,1.3045,6.127,-2.1096
0.1555,1.3679,6.3423,-2.3233
0.1698,1.43,6.2016,-2.5482
0.1847,1.4906,6.0846,-2.7836
0.2003,1.5549,6.409,-3.0302
0.2164,1.6141,5.9279,-3.288
0.2331,1.6767,6.2798,-3.5563
0.2506,1.7394,6.2444,-3.8367
0.2685,1.7981,5.8857,-4.1284
0.2871,1.8604,6.2417,-4.4307
0.3063,1.9226,6.2093,-4.745
0.3262,1.9822,5.9578,-5.0715
0.3466,2.043,6.076,-5.4093
0.3676,2.1035,6.0649,-5.7584
0.3893,2.1653,6.1683,-6.1196
0.4115,2.2245,5.9158,-6.4929
0.4343,2.2847,6.0381,-6.8774
0.4578,2.3462,6.1467,-7.274
0.4819,2.4065,6.0115,-7.6833
0.5066,2.4654,5.8927,-8.1046
0.5318,2.5255,6.0213,-8.5369
0.5577,2.5882,6.2546,-8.9818
0.5842,2.6458,5.7635,-9.4392
0.6112,2.7059,6.0293,-9.9074
0.6389,2.7687,6.2719,-10.3879
0.6671,2.8265,5.7863,-10.8805
0.6961,2.8896,6.2964,-11.3851
0.7255,2.9478,5.8179,-11.9016
0.7556,3.0099,6.2169,-12.4289
0.7863,3.071,6.1107,-12.9677
0.8176,3.1323,6.1389,-13.5178
0.8496,3.1953,6.2883,-14.0796
0.8821,3.2549,5.9613,-14.6522
0.9153,3.3186,6.3776,-15.2345
0.9491,3.3828,6.4105,-15.8277
0.9836,3.445,6.2167,-16.4315
1.0186,3.5077,6.2828,-17.044
1.0545,3.576,6.8155,-17.6664
1.0908,3.6375,6.1569,-18.2983
1.1278,3.7047,6.7192,-18.9377
1.1655,3.7713,6.6678,-19.585
1.2039,3.8399,6.8597,-20.2404
1.243,3.907,6.7084,-20.9035
1.2828,3.9763,6.9204,-21.5729
1.3233,4.0464,7.0136,-22.2482
1.3644,4.1175,7.1111,-22.9288
1.4063,4.1896,7.2126,-23.6142
1.449,4.2628,7.3179,-24.3036
1.4923,4.3371,7.4265,-24.9967
1.5365,4.4124,7.5383,-25.6926
1.5814,4.489,7.6527,-26.3909
1.627,4.5656,7.6679,-27.0901
1.6734,4.6456,7.9997,-27.7896
1.7207,4.7256,8.0077,-28.4896
1.7688,4.807,8.1288,-29.1891
1.8176,4.8885,8.1554,-29.8871
1.8674,4.9733,8.4774,-30.5827
1.918,5.0573,8.4018,-31.2754
1.9693,5.1435,8.6259,-31.9639
2.0217,5.2319,8.833,-32.6482
2.0749,5.3195,8.7647,-33.3276
2.129,5.4093,8.9788,-34.0008
2.184,5.5011,9.1741,-34.6679
2.2399,5.5914,9.0308,-35.3277
2.2968,5.6854,9.4019,-35.979
2.3545,5.7795,9.4163,-36.6219
2.4133,5.8747,9.5182,-37.2557
2.473,5.9709,9.6167,-37.8799
2.5337,6.0673,9.6421,-38.4935
2.5954,6.1669,9.9503,-39.0965
2.658,6.2636,9.6829,-39.6878
2.7217,6.3656,10.1898,-40.2671
2.7863,6.4641,9.8618,-40.8338
2.852,6.5676,10.3356,-41.3875
2.9187,6.6684,10.0847,-41.9282
2.9864,6.7713,10.2942,-42.4546
3.0551,6.8755,10.4153,-42.9668
3.1249,6.9791,10.368,-43.4643
3.1958,7.0846,10.5421,-43.9467
3.2676,7.1896,10.4999,-44.4138
3.3406,7.2962,10.6616,-44.8649
3.4146,7.4025,10.6257,-45.2999
3.4898,7.5103,10.7764,-45.7183
3.5659,7.6177,10.7485,-46.1197
3.6432,7.7266,10.8897,-46.5038
3.7216,7.8357,10.9031,-46.8704
3.801,7.945,10.9341,-47.219
3.8815,8.0556,11.0645,-47.549
3.9632,8.1665,11.0891,-47.8603
4.046,8.278,11.1553,-48.1525
4.1299,8.3903,11.2247,-48.4252
4.215,8.5035,11.3157,-48.6779
4.3011,8.6167,11.3314,-48.9101
4.3884,8.7317,11.4958,-49.1213
4.4769,8.847,11.5329,-49.3111
4.5665,8.9634,11.6272,-49.4789
4.6572,9.0647,10.1293,-49.624
4.7477,9.0488,-1.5891,-49.7449
4.8378,9.0098,-3.897,-49.841
4.9274,8.9702,-3.9629,-49.9125
5.0167,8.93,-4.0155,-49.9599
5.1056,8.889,-4.107,-49.9837
5.1941,8.8473,-4.162,-49.9843
5.2822,8.8051,-4.2225,-49.9619
5.3698,8.7624,-4.2719,-49.9169
5.4569,8.7192,-4.3224,-49.8497
5.5437,8.6756,-4.3594,-49.7604
5.63,8.6316,-4.3945,-49.6491
5.716,8.5874,-4.425,-49.5162
5.8014,8.5428,-4.4512,-49.3618
5.8863,8.4983,-4.4563,-49.186
5.9708,8.453,-4.5285,-48.9891
6.0549,8.4082,-4.487,-48.7709
6.1386,8.3627,-4.5432,-48.5316
