10.2806,11.6398,-11.0551,-21.9948,-21.9946
10.3959,11.53,-10.9747,-22.3572,-22.357
10.5102,11.4207,-10.929,-22.7261,-22.7259
10.6233,11.3123,-10.8482,-23.1017,-23.1015
10.7354,11.2031,-10.9068,-23.4843,-23.4841
10.8463,11.0961,-10.7067,-23.8744,-23.8741
10.9562,10.9879,-10.8078,-24.2721,-24.2718
11.065,10.8821,-10.5963,-24.6778,-24.6775
11.1728,10.775,-10.7019,-25.0918,-25.0915
11.2795,10.6698,-10.5178,-25.5147,-25.5144
11.3851,10.5648,-10.502,-25.9465,-25.9463
11.4897,10.4604,-10.4398,-26.3878,-26.3875
11.5933,10.3562,-10.4188,-26.839,-26.8387
11.6957,10.2541,-10.2146,-27.3002,-27.3
11.7974,10.1502,-10.382,-27.7723,-27.7721
11.8978,10.0501,-10.0169,-28.2556,-28.2554
11.9973,9.9481,-10.1962,-28.7503,-28.75
12.0958,9.8485,-9.963,-29.257,-29.2568
12.1933,9.7485,-9.991,-29.7764,-29.7762
12.2898,9.6505,-9.7995,-30.3088,-30.3086
12.3853,9.5529,-9.7729,-30.8545,-30.8543
12.4799,9.4554,-9.7445,-31.4143,-31.4141
12.5735,9.36,-9.535,-31.9888,-31.9886
12.6661,9.265,-9.5066,-32.5782,-32.578
12.7578,9.1702,-9.4775,-33.1834,-33.1832
12.8486,9.0777,-9.2498,-33.805,-33.8048
12.9384,8.9855,-9.2213,-34.4433,-34.4431
13.0273,8.8943,-9.1231,-35.0989,-35.0987
13.1154,8.8033,-9.0975,-35.7728,-35.7726
13.2026,8.7148,-8.8467,-36.4659,-36.4656
13.2888,8.6274,-8.7449,-37.1776,-37.1774
13.3743,8.5385,-8.8891,-37.9094,-37.9092
13.4588,8.4539,-8.4571,-38.6618,-38.6615
13.5424,8.3677,-8.6194,-39.435,-39.4347
13.6253,8.2833,-8.4392,-40.2302,-40.23
13.7073,8.2007,-8.257,-41.0477,-41.0474
13.7885,8.1181,-8.2683,-41.8874,-41.8871
13.8689,8.0351,-8.2943,-42.7506,-42.7504
13.9484,7.956,-7.9184,-43.6374,-43.6372
14.0271,7.8742,-8.1781,-44.5476,-44.5474
14.1051,7.7939,-8.0282,-45.4826,-45.4824
14.1822,7.7151,-7.8836,-46.4421,-46.4419
14.2585,7.6352,-7.9863,-47.4258,-47.4256
14.3341,7.5552,-7.9944,-48.4342,-48.434
14.4088,7.4763,-7.8954,-49.4667,-49.4664
14.4828,7.3942,-8.209,-50.5234,-50.5232
14.5559,7.3154,-7.8852,-51.6037,-51.6035
14.6282,7.2313,-8.4067,-52.7067,-52.7065
14.6997,7.1487,-8.2642,-53.8321,-53.8318
14.7702,7.0465,-10.2117,-54.9692,-54.969
14.8355,6.5271,-51.9167,-55.8638,-55.8636
14.8987,6.3207,-20.6663,-56.7045,-56.7042
14.9615,6.2782,-4.2474,-57.5932,-57.593
15.024,6.2441,-3.4095,-58.5354,-58.5352
15.0862,6.2193,-2.4765,-59.5337,-59.5335
15.1482,6.1969,-2.2419,-60.5927,-60.5925
15.21,6.1877,-0.9235,-61.7173,-61.7171
15.2718,6.1843,-0.3396,-62.911,-62.9108
15.3337,6.1865,0.2266,-64.1812,-64.1809
15.3957,6.2044,1.7882,-65.5341,-65.5339
15.4581,6.2252,2.0737,-66.9765,-66.9763
15.5208,6.2666,4.1425,-68.5132,-68.513
15.5838,6.3106,4.4027,-70.1463,-70.1461
15.6474,6.359,4.8399,-71.885,-71.8848
15.7116,6.4237,6.4678,-73.7364,-73.7362
15.7766,6.4951,7.1472,-75.7017,-75.7015
15.8422,6.5654,7.0298,-77.7836,-77.7834
15.9086,6.641,7.5608,-79.9833,-79.9831
15.9758,6.7067,6.555,-82.3006,-82.3004
16.0434,6.783,7.6479,-84.7256,-84.7253
16.1119,6.8262,4.3174,-87.2562,-87.256
16.181,6.9098,8.3593,-89.8931,-89.8928
16.2507,6.9796,6.9801,-92.6263,-92.6261
16.3213,7.0594,7.9919,-95.4525,-95.4523
16.3925,7.132,7.2601,-98.3665,-98.3663
16.4647,7.2017,6.9506,-101.3664,-101.3662
16.5374,7.2905,8.9067,-104.4339,-104.4337
16.6108,7.3301,3.9581,-107.5583,-107.5581
16.6848,7.384,5.3766,-110.7379,-110.7377
16.7591,7.4342,5.0298,-113.949,-113.9488
16.8334,7.4533,1.9079,-117.1718,-117.1716
16.908,7.4488,-0.4451,-120.402,-120.4017
16.9826,7.4553,0.6457,-123.6242,-123.624
17.057,7.43,-2.5294,-126.8185,-126.8183
17.1309,7.3997,-3.027,-129.9707,-129.9705
17.2044,7.3496,-5.0161,-133.0678,-133.0676
17.2773,7.2981,-5.1555,-136.0983,-136.0981
17.3496,7.2319,-6.6167,-139.0523,-139.052
17.4214,7.1622,-6.9624,-141.9257,-141.9255
17.4924,7.1051,-5.7024,-144.7076,-144.7073
17.5628,7.0356,-6.9561,-147.389,-147.3888
17.6324,6.9771,-5.8569,-149.9675,-149.9673
17.7015,6.9181,-5.9077,-152.4419,-152.4416
17.7702,6.8586,-5.9408,-154.8122,-154.812
17.8382,6.7987,-5.9943,-157.0704,-157.0701
17.9055,6.7226,-7.5994,-159.2114,-159.2112
17.972,6.651,-7.1598,-161.2359,-161.2357
18.0378,6.5822,-6.8825,-163.1432,-163.143
18.1029,6.5152,-6.7064,-164.9371,-164.9368
18.1675,6.4564,-5.8767,-166.6242,-166.6239
18.2315,6.4104,-4.604,-168.2091,-168.2089
18.2953,6.3674,-4.2984,-169.6987,-169.6985
18.3587,6.344,-2.3331,-171.0979,-171.0976
18.4219,6.3213,-2.2735,-172.4114,-172.4112
18.485,6.3115,-0.977,-173.6474,-173.6472
18.5481,6.3136,0.2029,-174.8102,-174.8099
18.6114,6.3193,0.5756,-175.9052,-175.9049
18.6747,6.3381,1.8832,-176.9375,-176.9373
18.7384,6.3601,2.198,-177.912,-177.9118
18.8023,6.3935,3.339,-178.8329,-178.8326
18.8665,6.4313,3.7788,-179.703,-179.7028
18.9313,6.4733,4.2048,179.4728,179.473
18.9965,6.5246,5.1257,178.6911,178.6913
19.0623,6.5775,5.2892,177.949,177.9492
19.1287,6.6383,6.0872,177.2436,177.2438
19.1958,6.7004,6.203,176.5724,176.5727
19.2634,6.7694,6.8963,175.9332,175.9334
19.3319,6.8392,6.9725,175.3236,175.3238
19.401,6.9149,7.5774,174.7418,174.742
19.4709,6.9911,7.6215,174.1859,174.1862
19.5415,7.0725,8.152,173.6543,173.6546
19.6132,7.1532,8.0539,173.1448,173.145
19.6855,7.2417,8.8637,172.6566,172.6569
19.7588,7.3259,8.4209,172.1885,172.1887
19.8331,7.4165,9.0479,171.7381,171.7383
19.9081,7.5088,9.2346,171.3054,171.3056
19.9841,7.6009,9.2115,170.8895,170.8897
20.061,7.6955,9.4657,170.4888,170.489
20.1389,7.7917,9.6141,170.1026,170.1028
20.2178,7.8892,9.752,169.7299,169.7301
20.2977,7.988,9.8802,169.3701,169.3703
20.3785,8.0879,9.9995,169.0225,169.0228
20.4606,8.1884,10.0294,168.6861,168.6863
20.5434,8.292,10.3656,168.3606,168.3608
20.6273,8.3943,10.2422,168.0459,168.0461
20.7123,8.4976,10.327,167.7406,167.7409
20.7983,8.6031,10.5513,167.4444,167.4446
20.8853,8.7087,10.5665,167.1571,167.1573
20.9736,8.8145,10.5718,166.8779,166.8782
21.0628,8.9222,10.7696,166.6065,166.6068
21.1532,9.0295,10.7114,166.3425,166.3428
21.2444,9.1388,10.9592,166.0859,166.0861
21.337,9.2462,10.7192,165.836,165.8362
21.4306,9.3567,11.0563,165.5922,165.5924
21.5251,9.4667,11.0059,165.3547,165.355
21.621,9.5762,10.9378,165.1229,165.1231
21.7177,9.6886,11.2547,164.8966,164.8969
21.8158,9.7985,10.9882,164.6757,164.6759
21.9148,9.9112,11.2784,164.4596,164.4599
22.0152,10.0227,11.1213,164.2482,164.2484
22.1166,10.1362,11.3523,164.0412,164.0414
22.2191,10.2487,11.2525,163.8387,163.8389
22.3227,10.362,11.3285,163.6402,163.6404
22.4275,10.4756,11.3619,163.4456,163.4458
22.5334,10.5895,11.394,163.2547,163.2549
22.6404,10.7038,11.4247,163.0674,163.0676
22.7485,10.8182,11.4543,162.8835,162.8837
22.8579,10.9327,11.436,162.7026,162.7028
22.9684,11.0482,11.545,162.5246,162.5248
23.08,11.1635,11.537,162.3496,162.3498
23.1926,11.2789,11.5627,162.1774,162.1776
23.3068,11.3942,11.4999,162.0076,162.0078
23.4217,11.5112,11.7193,161.8401,161.8404
23.5379,11.6267,11.5617,161.6752,161.6754
23.6553,11.7432,11.6474,161.5122,161.5125
23.774,11.86,11.6702,161.3512,161.3514
23.8939,11.977,11.6925,161.1919,161.1922
24.0147,12.0944,11.755,161.0346,161.0348
24.137,12.2103,11.5761,160.8788,160.879
24.2593,12.254,4.3749,160.725,160.7252
24.382,12.2491,-0.4934,160.5737,160.5739
24.5042,12.2455,-0.3558,160.4251,160.4254
24.6267,12.2407,-0.4829,160.2791,160.2793
24.7492,12.2372,-0.3485,160.1352,160.1354
24.8716,12.2337,-0.3469,159.9934,159.9936
24.9937,12.2308,-0.2956,159.8537,159.8539
25.1159,12.2273,-0.3447,159.7159,159.7161
25.2383,12.2246,-0.2697,159.5795,159.5798
25.3605,12.2224,-0.2223,159.4447,159.4449
25.4828,12.2199,-0.248,159.3112,159.3115
25.6049,12.2182,-0.1779,159.1791,159.1793
25.7271,12.2161,-0.2041,159.0481,159.0483
25.8492,12.2145,-0.1591,158.918,158.9183
25.9713,12.2131,-0.1386,158.7888,158.7891
26.0936,12.2117,-0.1413,158.6603,158.6605
26.2155,12.2112,-0.052,158.5324,158.5326
26.3377,12.21,-0.1245,158.4051,158.4053
26.4599,12.2094,-0.0583,158.278,158.2782
26.582,12.2092,-0.0158,158.1511,158.1513
26.7039,12.209,-0.0188,158.0246,158.0248
26.8261,12.2086,-0.0441,157.898,157.8982
26.9481,12.2093,0.0672,157.7712,157.7715
27.0703,12.2092,-0.003,157.6443,157.6445
27.1924,12.2101,0.0862,157.5168,157.517
27.3143,12.2006,-0.9482,157.3891,157.3893
27.4352,12.1009,-9.9727,157.2613,157.2616
27.555,11.9803,-12.0608,157.1339,157.1342
27.6736,11.8597,-12.0659,157.007,157.0072
27.791,11.7392,-12.0486,156.8803,156.8805
27.9074,11.6186,-12.0415,156.7536,156.7539
28.0223,11.4988,-11.9816,156.6271,156.6274
28.136,11.3787,-12.0216,156.5008,156.501
28.2486,11.2588,-11.9922,156.3743,156.3745
28.36,11.1394,-11.942,156.2475,156.2477
28.4703,11.0197,-11.9598,156.1204,156.1206
28.5792,10.9006,-11.909,155.9928,155.993
28.6871,10.7813,-11.9274,155.8646,155.8649
28.7937,10.6626,-11.8756,155.7359,155.7361
28.8992,10.5436,-11.8946,155.6064,155.6066
29.0035,10.425,-11.853,155.476,155.4762
29.1065,10.3068,-11.8238,155.3447,155.3449
29.2083,10.1885,-11.8437,155.2124,155.2126
29.309,10.0705,-11.8002,155.0788,155.079
29.4085,9.9526,-11.7817,154.9439,154.9441
29.5069,9.835,-11.7628,154.8076,154.8078
29.6041,9.7175,-11.7432,154.6697,154.6699
29.7001,9.6003,-11.7231,154.5301,154.5303
29.7949,9.4833,-11.7022,154.3888,154.389
29.8886,9.3665,-11.6806,154.2455,154.2457
29.9812,9.2496,-11.6736,154.1001,154.1003
30.0724,9.1339,-11.5889,153.9524,153.9527
30.1627,9.0172,-11.6568,153.8025,153.8028
30.2517,8.9017,-11.5539,153.65,153.6502
30.3394,8.7863,-11.5576,153.4949,153.4951
30.4262,8.6707,-11.5483,153.3369,153.3371
30.5117,8.5561,-11.4672,153.1757,153.176
30.5962,8.4411,-11.4889,153.0113,153.0115
30.6795,8.327,-11.4014,152.8434,152.8436
30.7615,8.2132,-11.4006,152.672,152.6723
30.8425,8.0993,-11.387,152.4968,152.497
30.9224,7.9861,-11.312,152.3172,152.3175
31.0011,7.8737,-11.245,152.1333,152.1335
31.0788,7.761,-11.265,151.9448,151.945
31.1553,7.6491,-11.1791,151.7512,151.7514
31.2307,7.5382,-11.0995,151.5524,151.5526
31.305,7.427,-11.1172,151.3481,151.3484
31.3782,7.3168,-11.0172,151.1378,151.138
31.4501,7.2077,-10.9215,150.9213,150.9216
31.5212,7.0978,-10.9705,150.6981,150.6983
31.5911,6.9906,-10.7317,150.4675,150.4677
31.6599,6.8827,-10.7895,150.2296,150.2298
31.7276,6.7762,-10.6562,149.9835,149.9837
31.7943,6.6705,-10.5658,149.7287,149.7289
31.86,6.5659,-10.4677,149.4647,149.4649
31.9246,6.4623,-10.3612,149.1907,149.1909
31.9883,6.3591,-10.296,148.9057,148.906
32.0509,6.2592,-10.002,148.6095,148.6097
32.1124,6.1589,-10.045,148.3015,148.3017
32.173,6.0599,-9.8889,147.9801,147.9803
32.2327,5.9639,-9.5913,147.6442,147.6445
32.2914,5.8692,-9.4786,147.2934,147.2936
32.3492,5.7756,-9.3488,146.9258,146.926
32.4059,5.6869,-8.894,146.5407,146.5409
32.462,5.5961,-9.054,146.1362,146.1364
32.517,5.5137,-8.2623,145.7106,145.7108
32.5714,5.4285,-8.5031,145.262,145.2623
32.6248,5.3528,-7.5794,144.7886,144.7889
32.6777,5.2746,-7.8129,144.2881,144.2883
32.7297,5.2062,-6.8391,143.7572,143.7574
32.7811,5.1392,-6.6957,143.1937,143.1939
32.8318,5.0804,-5.8937,142.5945,142.5947
32.8821,5.0235,-5.6777,141.9551,141.9553
32.9319,4.9797,-4.3917,141.2712,141.2715
32.9813,4.9377,-4.1918,140.5381,140.5383
33.0304,4.9118,-2.5917,139.7502,139.7505
33.0793,4.8895,-2.2304,138.9013,138.9015
33.1282,4.8853,-0.4247,137.9827,137.9829
33.1771,4.8936,0.8347,136.9871,136.9873
33.2263,4.9162,2.2563,135.9033,135.9035
33.2759,4.9633,4.7145,134.7195,134.7197
33.3262,5.0279,6.4527,133.4219,133.4222
33.3775,5.1252,9.7284,131.9946,131.9949
33.43,5.2471,12.1808,130.4186,130.4189
33.4841,5.4124,16.5417,128.6718,128.672
33.5402,5.616,20.3852,126.7307,126.7309
33.5988,5.8621,24.5821,124.5627,124.5629
33.6605,6.1765,31.4707,122.1358,122.1361
33.7259,6.5314,35.4434,119.4145,119.4147
33.7955,6.9688,43.8138,116.3644,116.3647
33.8699,7.4281,45.8655,112.9524,112.9527
33.9494,7.9586,53.108,109.1553,109.1555
34.034,8.4602,50.1421,104.9747,104.9749
34.1236,8.9516,49.0846,100.4237,100.4239
34.2179,9.4297,47.8587,95.5343,95.5346
34.3164,9.8663,43.7019,90.3341,90.3344
34.4191,10.2542,38.7504,84.8539,84.8541
34.525,10.5791,32.4435,79.1515,79.1517
34.6329,10.7995,22.0531,73.3126,73.3128
34.7416,10.879,7.9604,67.4268,67.4271
34.8499,10.8252,-5.3815,61.5787,61.5789
34.9564,10.6588,-16.6549,55.8579,55.8581
35.0601,10.3663,-29.2449,50.3424,50.3426
35.1601,10.0034,-36.2894,45.0924,45.0926
35.2559,9.585,-41.8626,40.1563,40.1565
35.3474,9.1266,-45.7589,35.554,35.5542
35.434,8.6677,-45.9265,31.3142,31.3144
35.5153,8.1484,-52.0042,27.465,27.4652
35.5916,7.6238,-52.4287,23.9993,23.9995
35.6631,7.1443,-47.9134,20.8971,20.8973
35.7303,6.7113,-43.2659,18.1305,18.1307
35.7936,6.3392,-37.2268,15.6654,15.6656
35.8538,6.0215,-31.7818,13.4657,13.4659
35.9115,5.7599,-26.1517,11.496,11.4962
35.9652,5.3756,-38.4548,9.7637,9.7639
36.0134,4.8186,-55.6796,8.2948,8.2951
36.0564,4.307,-51.1708,7.0641,7.0644
36.0952,3.8768,-43.0139,6.0211,6.0213
36.1303,3.5093,-36.7603,5.1286,5.1289
36.1622,3.1858,-32.3519,4.3593,4.3595
36.1912,2.8952,-28.9686,3.6912,3.6914
36.2175,2.6363,-25.9019,3.1096,3.1098
36.2415,2.392,-24.3991,2.6024,2.6026
36.2631,2.1695,-22.3314,2.1595,2.1598
36.2827,1.9542,-21.4966,1.7725,1.7727
36.3002,1.7539,-20.0073,1.4341,1.4343
36.3159,1.5588,-19.3792,1.1394,1.1397
36.3296,1.376,-18.3545,0.8857,0.8859
36.3416,1.1917,-18.367,0.6692,0.6694
36.3517,1.0192,-17.3711,0.4868,0.487
36.3602,0.8426,-17.4809,0.3356,0.3358
36.3671,0.6739,-16.6644,0.2132,0.2135
36.3722,0.5058,-16.6889,0.1201,0.1203
36.3755,0.3418,-16.6334,0.0555,0.0557
36.3773,0.1751,-16.4198,0.0176,0.0178
