4.7646,2.8984,-1.2859,150.2852
4.7935,2.89,-0.8392,149.8509
4.8224,2.883,-0.7002,149.3901
4.8512,2.8803,-0.2673,148.9001
4.88,2.8826,0.2304,148.3792
4.9089,2.8871,0.4502,147.8249
4.9379,2.8987,1.1628,147.2346
4.967,2.9119,1.3223,146.6043
4.9964,2.935,2.3061,145.9297
5.026,2.9652,3.0204,145.2084
5.056,2.9983,3.3115,144.4352
5.0864,3.0447,4.6422,143.6041
5.1174,3.0974,5.2596,142.7091
5.1491,3.1647,6.7348,141.7437
5.1815,3.2427,7.7943,140.7016
5.2148,3.3344,9.1891,139.5749
5.2492,3.4392,10.4765,138.3527
5.2849,3.5639,12.4541,137.0225
5.322,3.7114,14.7423,135.5735
5.3608,3.8779,16.6432,133.9941
5.4015,4.0679,19.0034,132.2692
5.4442,4.2872,21.9693,130.3849
5.4896,4.5203,23.2591,128.3206
5.5376,4.8022,28.1942,126.0594
5.5885,5.0952,29.3056,123.5911
5.6426,5.4128,31.7892,120.9013
5.7,5.7416,32.9032,117.9817
5.7607,6.0677,32.5923,114.8296
5.8246,6.3839,31.586,111.4542
5.8914,6.6882,30.4728,107.8756
5.961,6.9636,27.5575,104.104
6.0333,7.2336,26.9864,100.1446
6.1083,7.48,24.5937,96.014
6.1852,7.7138,23.4429,91.7487
6.2639,7.8484,13.4348,87.3734
6.3437,7.9853,13.6757,82.9171
6.424,8.0405,5.5283,78.4333
6.5043,8.0214,-1.9034,73.9568
6.5838,7.9636,-5.7925,69.5285
6.6621,7.8249,-13.8631,65.1862
6.7386,7.6574,-16.7589,60.9632
6.813,7.4264,-23.0575,56.8869
6.8849,7.1939,-23.265,52.984
6.954,6.9109,-28.2973,49.273
7.0204,6.6346,-27.6386,45.7601
7.0837,6.3327,-30.1628,42.4558
7.1439,6.0245,-30.862,39.3762
7.2008,5.6848,-33.958,36.5279
7.2544,5.3656,-31.9387,33.9061
7.305,5.0515,-31.3841,31.5016
7.3527,4.7672,-28.391,29.2992
7.3978,4.5096,-25.7577,27.2862
7.4405,4.2752,-23.4504,25.4464
7.4812,4.0683,-20.7025,23.7619
7.5201,3.8869,-18.1326,22.2168
7.5573,3.7325,-15.466,20.7988
7.5933,3.5892,-14.2944,19.4926
7.6281,3.4779,-11.1366,18.287
7.6618,3.3772,-10.0918,17.1752
7.6947,3.2865,-9.0507,16.1446
7.7269,3.2196,-6.6992,15.1874
7.7584,3.1571,-6.254,14.2979
7.7895,3.1075,-4.9552,13.4686
7.8202,3.0672,-4.0252,12.6939
7.8505,3.0353,-3.1998,11.969
7.8806,3.0106,-2.4662,11.2895
7.9106,2.9908,-1.9726,10.6506
7.9404,2.9818,-0.905,10.05
7.9701,2.9716,-1.017,9.4844
7.9998,2.9707,-0.0888,8.9503
8.0295,2.9725,0.1761,8.446
8.0593,2.9767,0.4256,7.9685
8.0892,2.9858,0.9024,7.5151
8.1191,3.0002,1.4422,7.0855
8.1493,3.0115,1.1335,6.6773
8.1796,3.0311,1.9566,6.2883
8.2101,3.0506,1.9577,5.9186
8.2408,3.0703,1.967,5.5657
8.2718,3.0959,2.5557,5.2284
8.3029,3.1211,2.5303,4.907
8.3345,3.1463,2.5102,4.5993
8.3659,3.1475,0.1236,4.306
8.3966,3.0691,-7.8195,4.0309
8.4265,2.9878,-8.1506,3.7759
8.4555,2.9068,-8.1029,3.5395
8.4839,2.8295,-7.7171,3.319
8.5114,2.7561,-7.338,3.1133
8.5382,2.6838,-7.2516,2.9214
8.5643,2.6133,-7.0455,2.7415
8.5899,2.5444,-6.8611,2.5723
8.6146,2.4789,-6.5534,2.4134
8.6388,2.4124,-6.65,2.2642
8.6623,2.3483,-6.4093,2.1235
8.6851,2.2852,-6.3086,1.9909
8.7073,2.2232,-6.2191,1.8659
8.7289,2.1614,-6.1791,1.7478
8.7499,2.1009,-6.0483,1.6359
8.7704,2.041,-5.9832,1.5301
8.7902,1.9818,-5.9247,1.4299
8.8094,1.9225,-5.9054,1.335
8.8281,1.8648,-5.7707,1.2449
8.8461,1.8073,-5.781,1.16
8.8636,1.7491,-5.8014,1.0793
8.8805,1.6933,-5.6049,1.0027
8.8969,1.6357,-5.7279,0.9301
8.9128,1.5798,-5.5719,0.861
8.928,1.5239,-5.5936,0.7957
8.9427,1.4683,-5.5694,0.734
8.9568,1.4124,-5.5681,0.6754
8.9704,1.3578,-5.4795,0.62
8.9834,1.3024,-5.5262,0.5677
8.9958,1.2483,-5.4455,0.5183
9.0079,1.1928,-5.5049,0.4715
9.0192,1.1391,-5.372,0.4272
9.0301,1.0845,-5.4615,0.3857
9.0404,1.0304,-5.4043,0.3467
9.0502,0.9764,-5.3929,0.31
9.0594,0.9225,-5.3828,0.2756
9.0681,0.8688,-5.3739,0.2436
9.0762,0.8152,-5.3665,0.2138
9.0838,0.762,-5.3606,0.1862
9.091,0.708,-5.3438,0.1605
9.0976,0.6546,-5.3029,0.1367
9.1036,0.6012,-5.3419,0.115
9.109,0.5481,-5.342,0.0955
9.114,0.4944,-5.3072,0.0777
9.1185,0.4412,-5.292,0.0618
9.1223,0.3883,-5.3402,0.0479
9.1257,0.3346,-5.2763,0.0357
9.1285,0.2815,-5.2969,0.0254
9.1308,0.2292,-5.3682,0.017
9.1325,0.1761,-5.2347,0.0103
9.1339,0.1194,-5.0411,0.0052
9.1345,0.0662,-5.7466,0.002
